land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
175,151,3,2,1,1,0,0,3.5,0,5,0,3.7,135234
182,164,2,2,0,1,0,0,1.9,0,11,0,6.5,133571
155,155,3,1,1,0,0,1,0.4,1,9,0,0.5,165209
519,506,7,7,1,1,1,1,5.9,1,4,0,2.3,430155
262,233,4,2,1,1,1,1,0.9,1,17,0,6.5,236998
280,272,4,3,1,1,0,1,2.9,1,20,0,4.8,243247
238,238,5,4,1,1,1,1,6.8,1,20,0,0.3,205120
228,227,4,5,1,1,1,1,6.7,1,17,0,2.8,195922
213,204,4,4,0,1,1,1,1.7,0,1,0,6.3,179760
155,153,2,3,0,0,0,0,0.5,0,4,0,4.4,121768
141,123,2,2,0,0,1,0,3.2,0,7,0,0.4,119503
194,165,3,4,0,1,0,1,2.6,1,17,0,0.6,178191
174,156,3,4,1,1,0,0,2.9,1,14,0,5.9,145611
230,219,4,5,1,1,0,1,3.3,1,4,0,5.6,207104
123,118,1,1,0,0,0,0,2.8,0,4,0,6.1,92907
161,146,3,2,0,1,0,0,2.4,1,13,0,0.4,138280
280,251,4,4,1,1,1,0,6.5,1,2,0,3.2,230628
328,312,5,3,1,1,1,1,0.7,1,6,0,1.6,303492
183,169,2,1,0,1,0,0,5.5,0,1,0,3.8,134858
331,329,6,5,1,1,1,1,4.7,1,19,0,1.8,270681
125,125,1,2,0,0,0,0,6.3,0,2,0,4.1,89191
243,210,4,3,1,1,1,1,2.6,0,6,0,4.3,205862
305,300,4,3,0,1,1,1,3.9,0,8,0,3.6,231412
260,260,5,2,1,1,1,1,4.1,1,15,0,6.6,213048
339,338,5,4,1,1,1,1,2.2,1,8,0,4.7,286854
319,300,5,3,1,1,1,1,5.1,1,4,0,6.9,278377
162,143,3,1,1,0,1,0,4.5,0,1,0,5.6,129850
153,135,3,3,1,1,0,0,6.5,1,18,0,4.8,122270
462,451,6,7,1,1,1,1,0.5,1,8,0,5.8,390869
288,268,4,4,1,1,1,1,0.1,1,4,0,2.5,270726
296,265,4,5,0,1,1,1,1.4,0,9,0,6.8,234069
215,191,3,1,0,0,1,0,3.5,0,20,0,3.8,157434
271,238,4,3,1,1,1,1,3.8,1,20,0,6.1,238836
148,132,1,2,0,0,0,0,4.3,0,13,0,0.2,105026
360,318,5,5,1,1,1,1,0.2,1,1,0,1.8,337124
267,244,5,5,0,1,1,1,3.4,1,21,0,4.5,228284
208,193,3,1,0,0,1,0,6.1,1,4,0,3.6,160184
263,243,5,3,1,1,1,1,2.9,0,11,0,0.9,218578
187,169,2,1,0,0,0,1,2.8,0,5,0,1.6,150222
330,312,5,2,1,1,1,1,1.5,1,3,0,4.7,289536
310,271,5,2,1,1,1,0,2.6,1,5,0,2.6,256752
322,306,5,5,1,1,1,1,5.5,1,4,0,3.3,285567
297,277,5,2,1,1,1,1,3.4,1,15,0,6.4,256375
198,172,4,2,0,1,1,0,1.9,1,4,0,3.1,181638
234,205,5,3,1,1,1,1,0.4,1,6,0,3.1,235306
301,298,5,2,1,0,1,1,1.2,1,8,0,3.9,261568
117,102,1,1,0,0,1,0,0.6,0,9,0,4.1,106589
194,182,4,3,0,1,1,1,3.9,1,2,0,5.9,184562
287,259,4,5,1,1,1,0,2.9,1,8,0,5.7,240767
409,403,6,7,1,1,1,1,4.3,1,20,0,5.7,315732
107,103,1,1,0,0,0,0,1.1,0,6,0,1.4,89719
442,417,6,4,1,1,1,1,6.6,1,6,1,3.5,413009
204,200,3,1,1,0,0,0,3.4,1,13,0,6.2,157327
183,160,3,1,0,1,0,0,3.9,0,11,0,3.1,130297
158,146,3,2,1,1,0,0,0.1,1,10,0,5.8,148270
279,251,5,2,1,1,1,1,6.3,0,14,0,0.9,223166
236,227,3,1,1,0,1,0,3.8,0,11,0,6.7,173517
287,280,5,4,1,1,1,1,4.2,1,11,0,3.3,254650
157,147,2,2,0,1,0,0,4.6,0,11,0,2.5,121125
233,204,3,4,1,1,0,1,6.8,1,12,0,0.3,210410
195,176,3,2,0,0,0,0,0.5,1,1,0,6.7,157757
179,161,3,4,0,1,0,1,4.2,0,10,0,3.4,147507
141,120,2,2,0,1,0,0,3.2,0,4,0,1.1,109433
225,216,4,3,0,1,1,1,5.7,1,17,0,6.6,188750
464,425,6,4,1,1,1,1,1.9,1,6,0,2.5,397027
271,253,5,3,1,1,1,1,0.9,1,11,0,6.5,243693
441,381,6,7,1,1,1,1,5.2,1,20,0,4.8,352310
237,221,4,4,1,1,1,0,2.7,1,16,0,0.8,197558
197,172,4,2,1,1,1,1,1.9,1,22,0,5.5,189198
122,106,2,1,1,1,0,1,2.2,0,20,0,3.5,108952
127,115,1,1,1,1,0,1,5.6,0,21,0,6.4,104493
351,317,5,4,1,1,1,1,2.6,1,7,0,4.5,307417
362,353,6,5,1,1,1,1,5.3,1,18,0,4.2,288649
252,248,4,2,1,1,1,1,1.7,1,16,0,0.3,231309
200,193,4,3,1,1,1,1,4.7,1,22,0,4.5,178428
283,281,5,5,1,0,1,1,1.5,1,16,0,4.4,249216
239,215,5,2,1,1,1,1,2.7,1,10,0,1.3,222400
143,137,2,1,1,1,1,0,0.5,0,8,0,3.5,129642
568,545,8,8,1,1,1,1,4.3,1,19,0,1.3,443430
293,255,4,3,1,1,1,0,1.4,1,3,0,5.8,243714
269,262,5,2,1,1,0,1,2.9,1,11,0,2.7,234484
229,203,3,2,1,1,0,0,1.4,0,5,0,4.7,169625
205,182,3,4,1,1,1,0,2.2,1,21,0,5.7,176558
255,243,4,4,1,1,1,1,5.1,1,17,0,6.6,218028
304,270,4,5,1,1,1,1,3.9,1,21,0,3.4,253768
182,160,2,2,0,0,1,0,5.5,0,14,0,1.4,137653
307,286,4,5,1,1,1,1,3.6,1,4,0,6.7,265336
125,107,2,2,0,1,0,1,3.1,0,19,0,6.8,108558
182,177,2,1,0,0,0,0,6.2,1,20,0,0.3,142621
566,488,7,7,1,1,1,1,3.6,1,9,0,6.9,450366
256,233,4,2,1,1,0,1,1.6,1,21,0,3.3,218698
343,300,5,3,1,1,1,1,4.9,1,2,0,0.9,303110
218,202,3,3,1,0,0,0,2.3,0,1,0,5.6,159407
164,163,3,3,0,0,0,1,6.6,1,16,0,3.9,141040
167,159,3,2,1,1,1,0,4.4,0,1,0,1.1,138238
326,299,5,4,1,1,1,1,1.6,1,13,0,1.7,282079
328,323,5,5,0,1,1,1,0.7,1,6,0,0.3,288511
320,282,6,6,1,1,1,1,0.2,1,1,0,1.9,301792
240,210,5,3,1,1,1,1,1.5,1,2,0,0.3,237391
203,200,3,4,1,0,1,0,0.7,1,9,0,4.9,171191
331,299,5,3,1,1,1,1,0.9,1,7,0,2.9,301807
130,112,1,2,1,0,0,0,2.4,0,15,0,2.1,94283
528,484,7,8,1,1,1,1,2.1,1,18,0,5.5,428558
254,249,5,5,1,1,1,1,1.7,1,2,0,6.4,235477
278,262,4,3,0,1,1,0,4.3,1,11,0,2.6,224618
195,194,4,2,1,0,1,1,1.9,0,14,0,4.9,160967
107,97,1,1,1,0,0,0,1.1,0,1,0,6.8,84373
197,176,4,4,1,1,1,1,4.5,1,17,0,0.1,194691
280,255,4,3,1,1,1,1,0.2,0,10,0,5.6,241581
124,123,1,2,1,0,0,0,6.8,0,19,0,2.3,83491
281,271,4,5,1,1,1,1,6.2,1,20,0,5.1,240030
239,234,3,2,1,0,1,0,5.4,0,1,0,0.4,184721
253,248,4,3,1,1,1,1,1.5,1,21,0,5.1,215180
102,99,1,1,1,0,0,0,3.3,0,11,0,6.1,77266
323,283,5,4,1,1,1,1,5.5,1,7,0,3.9,274690
166,157,2,3,0,1,0,0,0.4,0,1,0,1.7,145182
301,298,6,7,1,1,1,1,2.6,1,9,0,2.8,273957
248,242,4,3,1,1,1,0,0.3,1,12,0,2.1,224003
186,186,3,1,1,0,0,1,2.5,1,5,0,6.5,169734
285,284,5,2,1,1,1,1,2.9,1,21,0,3.9,235737
335,305,5,5,1,1,1,1,5.3,0,14,0,2.5,252128
262,252,5,3,1,1,1,1,5.9,1,13,0,4.6,226419
120,104,1,1,0,0,0,0,1.8,0,1,0,6.3,88611
572,523,7,5,1,1,1,1,0.7,1,5,0,6.7,476674
100,92,1,2,0,0,0,0,5.1,0,4,0,2.9,75360
135,116,1,1,0,0,0,0,1.9,0,9,0,1.7,103470
231,208,4,3,1,1,0,1,1.3,1,9,0,0.3,213535
220,216,4,2,1,1,1,1,4.2,1,6,0,6.2,195596
291,262,4,3,1,1,1,1,1.3,1,5,0,1.4,273452
281,263,5,4,1,1,1,1,3.1,1,18,0,6.9,238399
203,176,4,4,1,1,1,0,2.5,1,10,0,4.5,180832
436,405,7,8,1,1,1,1,2.5,1,19,1,5.9,401913
216,213,3,3,1,0,0,1,2.9,1,15,0,2.9,193344
234,230,4,5,1,1,1,1,6.6,1,13,0,0.9,206461
128,127,1,2,0,0,0,0,2.3,0,3,0,5.6,95860
114,109,1,2,1,0,0,0,1.1,1,10,0,2.1,99900
320,318,5,5,1,0,1,0,5.6,1,11,0,6.4,245444
221,188,3,3,1,0,0,0,3.5,1,4,0,3.6,175177
297,278,4,4,1,1,1,0,2.6,1,16,0,0.6,250077
211,196,4,5,1,1,1,1,6.1,0,19,0,4.6,172335
105,95,1,2,1,1,0,0,5.6,0,16,0,0.2,88632
126,122,2,2,0,0,0,0,2.5,0,1,0,2.3,98712
201,173,4,5,1,1,1,0,4.6,1,9,1,6.7,199521
274,256,4,3,1,1,0,1,3.2,1,10,0,2.7,240422
220,206,4,4,0,1,1,1,1.9,1,5,0,3.8,207651
192,182,4,3,1,1,1,1,1.2,1,18,0,2.6,185989
214,193,4,3,1,1,1,0,0.2,1,16,0,2.9,197694
298,277,4,5,1,1,1,1,6.6,1,8,0,6.8,253523
302,287,5,3,1,1,1,1,4.6,1,13,0,1.7,262997
161,141,2,1,0,0,0,0,1.3,0,4,0,6.5,119608
174,160,3,3,1,1,1,0,0.2,1,19,0,4.9,167193
265,227,4,2,1,1,1,1,6.2,0,2,0,5.8,213957
236,229,4,5,1,1,1,1,2.5,1,4,0,4.5,212721
180,176,3,4,1,0,0,0,3.4,1,10,0,3.9,148232
249,234,4,2,1,1,1,1,2.1,0,14,0,0.7,211071
324,289,6,5,1,1,1,1,0.5,1,8,0,1.9,296170
119,118,1,2,0,0,1,0,0.3,1,15,0,4.2,112397
255,247,4,3,1,1,0,1,3.6,0,1,0,5.7,206367
305,291,4,3,1,1,1,0,2.3,1,6,0,4.2,245203
310,281,4,5,1,1,1,1,0.4,1,9,0,2.6,291852
184,182,3,4,1,0,1,0,2.9,0,8,0,2.4,143779
247,246,5,5,1,0,1,1,0.8,0,1,0,0.2,225706
157,146,3,1,1,1,0,0,1.8,1,3,0,6.3,140674
133,129,1,1,1,0,0,0,6.2,0,2,0,2.8,96454
209,197,3,3,1,1,0,1,3.1,1,3,0,2.7,195179
155,144,3,3,1,0,0,1,5.1,1,7,1,2.5,158303
490,418,7,6,0,1,1,1,6.9,1,18,0,0.1,386876
185,165,2,1,1,1,0,1,4.5,0,19,0,1.9,153103
310,269,4,5,1,1,1,0,5.7,1,17,0,6.4,241288
305,292,5,5,1,1,1,1,3.6,1,11,0,1.6,264810
150,131,3,4,0,1,1,0,0.6,1,6,0,6.3,151096
229,200,4,5,1,1,1,1,5.5,0,16,0,2.1,192047
248,224,4,2,1,1,0,1,4.6,1,18,0,5.4,208178
104,102,1,1,1,0,0,0,1.6,0,3,0,0.2,88365
262,246,5,4,1,1,1,1,2.7,1,15,0,0.4,240908
298,280,4,4,1,1,1,1,0.3,1,22,0,3.9,263119
235,230,3,1,1,0,1,0,5.5,0,21,0,6.4,155943
306,270,4,4,0,1,0,0,3.5,1,9,0,2.4,234631
340,291,5,5,1,1,1,0,0.3,1,5,1,6.1,334352
220,206,4,3,1,1,1,0,4.3,0,11,0,0.8,168099
175,150,3,2,0,1,1,0,1.4,0,12,0,2.4,148457
182,164,3,1,0,0,0,1,6.5,1,5,0,1.8,159394
248,214,5,5,1,1,1,1,0.3,1,16,0,0.8,246223
261,236,5,3,0,1,1,1,3.4,1,12,0,4.2,232012
198,194,4,5,0,1,0,1,2.5,1,22,0,4.1,169303
324,309,5,4,1,1,1,1,4.5,1,4,0,1.6,275933
230,210,3,1,0,0,0,1,2.2,0,11,0,6.9,173215
462,421,6,6,1,1,1,1,1.6,1,3,0,5.3,382827
201,196,4,5,1,1,1,1,2.4,0,18,0,2.7,168589
205,179,4,5,1,1,1,1,5.5,0,15,0,1.1,177022
195,194,3,3,0,0,0,1,1.8,0,15,0,4.2,156739
309,295,4,5,1,1,1,1,3.8,1,16,0,5.5,265196
190,186,4,4,1,0,1,1,0.2,1,4,0,1.1,195427
284,284,4,2,1,1,1,0,0.7,1,3,0,4.9,247043
287,274,4,3,1,1,1,1,6.1,0,10,0,4.6,220452
275,240,4,3,0,1,1,0,5.8,1,11,0,4.6,214297
354,310,5,2,1,1,1,1,2.7,1,3,0,6.4,313774
153,134,3,3,1,1,1,0,0.7,1,5,0,5.6,148939
160,160,3,4,0,0,0,0,3.5,0,21,0,5.4,107713
220,195,4,3,1,1,0,1,1.3,1,11,0,3.8,200697
186,171,2,3,0,1,0,1,5.7,0,22,0,1.7,143909
149,144,2,2,0,0,0,0,6.5,1,2,0,6.6,116930
211,200,3,3,1,1,0,1,6.6,0,21,0,3.3,159711
177,155,2,3,0,0,0,0,5.5,0,5,0,5.6,120925
161,156,2,3,1,0,1,0,2.1,0,4,0,1.5,128826
351,322,5,2,1,1,1,1,5.6,0,19,0,3.8,255769
272,252,4,3,1,1,1,1,3.2,1,16,0,6.2,235708
283,281,5,4,1,0,1,1,5.3,1,22,0,6.1,223819
210,192,3,4,1,1,1,0,1.5,0,4,0,2.2,179559
240,237,5,3,1,1,1,1,0.6,1,13,0,5.2,224046
437,425,6,6,1,1,1,1,6.8,0,5,0,6.1,320401
215,207,3,4,1,1,0,0,6.3,0,2,0,4.7,155080
227,220,4,2,1,1,0,1,3.4,1,15,0,6.8,195230
209,189,4,5,1,1,1,1,4.6,0,1,0,5.6,177750
290,265,4,4,1,1,1,1,3.9,1,8,0,2.4,250515
449,426,7,5,1,1,1,1,3.3,1,22,0,3.8,355917
110,104,1,2,0,1,0,0,2.5,0,7,1,3.5,106359
171,171,3,4,1,0,0,1,0.4,1,7,0,2.8,175863
303,285,4,4,0,1,1,1,2.3,0,15,0,5.7,226352
222,190,3,1,1,1,1,0,3.7,1,1,0,4.6,196757
284,249,4,2,1,1,1,1,1.1,1,4,0,3.7,255473
213,213,4,5,0,1,0,1,5.8,1,2,0,3.1,193585
216,186,4,3,1,1,1,1,1.5,0,8,0,5.9,196781
216,191,4,2,1,1,1,1,0.4,0,20,0,5.4,192490
111,105,1,1,0,0,0,1,2.9,0,4,0,5.2,97755
211,210,3,1,1,0,0,1,6.2,1,1,0,5.6,187750
243,229,4,2,1,1,1,1,5.7,1,5,1,0.4,247014
265,251,4,5,1,1,1,0,4.6,0,22,0,1.8,188093
503,456,7,8,1,1,1,1,2.6,1,8,0,0.9,427044
234,215,4,5,1,1,1,1,5.8,0,22,0,4.2,182070
192,174,4,4,1,1,1,1,0.8,1,22,0,1.1,196224
197,196,4,3,1,0,0,1,0.6,0,16,0,1.3,171154
280,265,5,2,1,1,1,1,6.9,1,9,0,0.4,252051
156,142,2,1,0,1,0,0,6.8,0,11,0,2.7,110030
214,204,4,5,1,1,1,1,1.9,1,12,0,3.2,206009
291,275,5,4,1,1,1,1,6.8,0,13,0,2.6,221565
190,185,3,3,0,0,1,0,1.1,1,11,0,6.8,150982
255,243,4,5,1,1,1,1,6.4,1,15,0,4.9,214074
196,196,4,2,1,0,1,1,0.4,0,12,0,2.6,171688
266,253,4,2,1,1,1,1,6.2,0,17,0,2.4,210065
273,266,5,5,1,1,1,1,1.6,0,4,0,1.5,227977
154,150,2,2,1,0,1,0,3.3,0,1,0,3.2,115266
216,193,4,4,1,1,1,1,6.8,1,16,0,4.7,190411
127,117,1,1,0,1,0,0,6.8,0,17,1,3.4,108713
238,213,3,3,1,0,1,0,2.2,1,9,0,5.4,198312
235,231,4,2,1,1,1,1,5.7,1,22,0,0.8,205334
145,135,1,2,0,0,0,0,6.1,0,15,0,3.2,96331
287,264,4,4,1,1,1,1,2.8,0,3,0,1.1,231666
197,184,3,1,0,1,1,0,0.8,0,18,0,3.2,156688
256,255,5,3,1,1,1,1,3.3,1,22,0,3.6,211311
199,175,3,4,1,0,0,1,3.6,0,11,0,5.3,156947
216,188,4,5,1,1,1,1,5.5,0,15,0,3.1,178808
123,106,2,2,0,0,1,0,0.8,1,2,1,3.2,139099
608,540,8,8,1,1,1,1,3.9,1,5,0,5.7,494262
292,253,4,3,1,1,1,1,0.2,0,15,0,2.6,249911
123,110,1,1,1,0,0,0,1.8,0,14,0,1.4,96205
215,200,3,2,0,0,1,0,0.2,1,18,0,1.8,191452
162,149,3,4,1,1,1,0,4.7,0,4,0,1.1,138003
482,451,7,7,1,1,1,1,2.9,1,2,0,0.2,424713
148,143,1,1,0,0,1,0,1.4,0,1,0,6.9,118550
112,106,1,2,1,0,0,0,6.1,0,6,0,5.4,79006
185,177,2,2,0,1,0,0,1.9,0,16,0,2.9,135814
262,224,4,4,1,1,1,1,0.1,1,20,0,2.6,245170
468,448,7,7,1,1,1,1,4.9,1,17,0,1.2,372519
233,219,4,3,1,1,1,1,6.9,1,22,0,6.5,199035
255,237,5,2,1,1,1,1,5.7,1,15,0,1.9,223779
226,222,4,5,0,1,1,1,2.6,1,6,0,0.6,217155
126,125,2,3,1,0,0,0,3.7,0,1,0,2.7,103188
184,183,3,2,0,0,0,0,4.5,1,22,0,0.7,145491
436,407,6,6,1,1,1,1,2.8,1,6,0,5.7,369662
445,381,7,7,1,1,1,1,6.5,1,1,0,5.1,375980
307,304,4,4,1,0,1,1,3.7,1,14,0,0.3,264300
182,180,3,4,0,0,0,1,0.3,0,8,0,4.9,163085
247,219,4,2,1,1,1,1,2.6,1,3,0,0.7,230690
329,318,5,3,1,1,1,1,1.1,1,5,0,6.6,281747
131,116,1,2,0,1,0,1,6.3,0,12,0,2.9,116066
343,331,6,6,1,1,1,1,4.7,1,10,1,2.7,334259
198,189,4,5,1,1,1,1,0.5,1,15,0,5.7,195857
572,504,7,8,1,1,1,1,0.2,1,3,0,0.1,491313
243,216,5,4,1,1,1,1,3.8,1,5,0,5.9,226582
171,163,2,2,0,0,0,0,2.4,0,18,0,3.1,122241
177,168,3,2,0,1,0,0,6.3,0,15,0,2.8,129521
327,323,5,4,1,0,1,1,1.8,1,8,0,1.9,275568
215,208,4,5,1,1,1,1,0.9,0,20,0,3.6,181889
244,224,4,5,1,1,1,1,1.2,1,3,0,4.3,228506
169,157,2,3,0,1,0,1,1.7,0,2,0,4.3,147916
338,329,5,4,1,1,1,1,1.7,1,3,0,3.7,301303
109,103,1,2,1,1,0,0,4.7,0,10,0,3.6,91419
171,146,2,1,0,0,0,1,6.3,0,18,0,6.4,122851
213,196,4,2,0,1,1,1,0.9,1,11,0,1.6,210375
425,409,7,6,1,1,1,1,3.3,1,21,0,2.7,336951
190,163,2,1,1,1,0,0,4.1,0,7,0,0.8,142287
275,256,5,3,1,1,1,0,2.3,0,21,0,1.2,199047
249,233,4,4,1,1,1,1,6.9,1,21,0,3.2,213993
212,198,4,2,1,1,1,1,0.4,1,6,0,5.6,209883
230,224,3,3,0,1,0,1,3.5,0,9,0,5.9,183805
185,162,2,1,0,1,1,0,6.2,0,19,0,6.5,138427
234,210,5,2,1,1,1,1,5.6,1,5,1,1.1,242721
423,422,7,8,1,1,1,1,3.8,1,12,0,2.7,359513
137,119,2,2,0,1,1,0,6.9,0,1,0,5.2,109555
173,159,3,3,1,1,0,0,3.6,1,22,0,4.9,144287
291,278,5,2,1,1,1,0,3.7,1,5,0,4.5,238948
237,202,3,4,0,1,1,0,6.8,1,2,0,1.1,203294
303,289,4,4,1,1,1,1,6.6,0,1,1,1.4,281819
123,118,1,2,0,0,0,0,2.8,0,4,0,3.9,95243
169,151,2,3,1,0,0,0,1.7,0,21,0,5.1,118937
298,262,4,3,1,1,1,1,3.3,0,18,0,0.6,240192
250,239,4,4,0,1,0,1,5.9,1,13,0,5.6,211565
190,186,4,3,1,1,1,0,5.3,1,3,0,0.3,167717
136,119,1,2,0,1,0,0,6.1,0,6,0,6.4,99541
162,148,3,2,0,1,1,0,2.6,0,6,0,1.5,132262
297,278,5,3,1,1,0,1,5.7,1,18,0,4.2,233691
471,413,7,5,1,1,1,1,1.9,1,18,0,2.3,389417
145,127,2,2,0,0,1,0,3.2,0,2,0,4.8,115610
307,294,4,4,1,1,1,1,0.8,0,5,0,0.1,268613
234,228,5,5,1,1,1,1,1.1,1,12,0,1.4,216699
181,160,2,3,0,0,0,1,5.5,0,18,0,2.6,133713
421,403,6,7,1,1,1,1,1.3,1,20,0,3.9,348783
260,245,5,2,1,1,1,1,1.1,0,17,0,1.9,211808
349,335,5,5,1,1,1,0,1.4,1,3,0,4.6,282911
360,341,5,3,1,1,1,1,4.5,1,17,0,6.9,297146
121,114,1,2,1,0,0,0,0.3,1,2,0,5.2,117254
174,155,2,1,0,1,0,1,2.7,1,19,0,5.7,152199
323,275,5,3,1,1,0,1,3.4,1,13,0,5.7,267276
194,192,3,3,1,0,0,1,5.4,1,2,0,5.9,171887
239,215,3,4,0,1,0,1,0.2,1,17,0,3.5,215833
209,202,3,4,1,1,0,0,3.8,0,1,0,5.7,161868
255,246,5,3,1,1,1,1,3.8,1,20,0,3.5,223146
141,122,1,2,1,1,0,0,4.4,0,19,0,1.6,107807
303,294,4,3,1,1,1,1,5.6,1,20,0,2.2,252353
130,121,1,2,0,0,1,0,2.4,0,1,0,2.3,107702
284,264,5,3,1,1,1,1,0.2,1,15,0,2.6,268178
269,260,4,2,1,1,1,1,5.8,1,5,1,4.8,256347
294,251,5,2,1,1,1,1,6.3,1,6,0,0.1,270542
598,522,7,7,1,1,1,1,0.3,0,9,0,6.8,453427
192,174,3,1,0,1,1,0,3.5,0,8,1,4.9,167692
252,246,4,5,1,1,1,1,2.2,1,16,0,2.4,224763
315,307,6,7,0,1,1,1,5.3,1,1,0,4.2,260260
124,107,1,2,1,1,0,0,1.9,0,7,0,0.9,110693
297,266,4,2,1,1,1,1,2.1,0,16,0,6.7,232041
384,381,6,7,1,1,0,1,3.4,1,14,0,4.7,317218
164,151,3,4,1,0,1,0,2.6,0,9,0,2.9,131210
166,156,3,3,1,1,0,1,6.8,0,7,0,1.9,146168
359,316,5,3,0,1,1,1,5.8,1,8,0,0.3,299639
101,91,1,2,0,1,0,0,1.6,0,16,0,0.7,93092
169,154,2,1,0,1,0,1,3.3,1,6,0,1.1,159574
209,196,3,2,0,1,0,0,5.1,1,1,0,0.2,172480
288,248,4,3,1,1,1,1,1.2,0,6,0,5.5,233786
461,401,7,7,1,1,1,1,4.1,1,6,0,3.3,385656
232,220,3,2,1,1,1,0,6.7,1,19,0,4.4,178482
310,294,4,3,1,1,1,0,6.2,1,5,0,0.5,241833
284,253,4,4,1,1,1,1,0.1,1,18,0,1.5,264045
218,198,4,2,1,1,1,0,4.4,0,19,0,3.3,161280
246,246,4,3,0,1,1,1,4.6,1,15,0,2.1,202671
173,148,3,3,1,1,0,0,2.5,0,8,0,3.4,133560
115,110,1,1,1,0,1,0,6.6,0,15,0,6.2,82893
267,235,4,4,1,1,1,1,3.5,1,13,0,1.6,242795
238,203,3,4,0,1,0,1,0.6,1,13,0,5.2,211168
250,233,5,4,1,1,1,1,3.4,1,2,0,3.5,227044
105,102,1,2,1,0,0,0,3.6,0,3,0,2.2,83069
107,92,1,2,1,1,0,0,6.8,0,22,0,0.7,87219
150,148,3,3,1,0,0,1,2.6,0,13,0,1.3,129148
283,258,4,5,1,1,0,0,2.9,1,7,0,0.9,239002
475,463,7,8,1,1,1,1,0.1,1,14,1,0.5,456464
184,180,2,3,0,0,0,0,6.6,1,19,0,0.3,140141
127,110,2,3,0,1,1,0,4.9,0,15,0,2.7,113448
264,240,5,2,1,1,1,1,1.6,1,5,0,2.3,249235
250,222,5,2,1,1,1,0,3.4,1,20,0,3.6,205581
289,272,5,3,1,1,1,1,6.4,1,18,0,4.2,248087
131,128,1,1,0,0,0,0,1.5,0,1,0,1.2,108768
281,266,4,2,1,1,1,0,5.2,0,11,0,5.9,195713
205,184,4,2,1,1,1,1,3.9,0,20,0,6.4,167243
326,313,5,4,1,1,1,1,2.9,1,2,0,3.3,283469
317,306,5,5,1,1,1,1,2.6,1,7,0,6.4,267196
304,266,4,2,1,1,1,1,3.6,1,17,0,5.9,257432
331,322,5,4,1,1,1,1,6.6,1,17,0,5.1,274520
572,508,7,8,1,1,1,1,3.2,1,16,0,6.1,445640
102,90,1,1,1,0,0,0,3.1,0,18,0,2.1,75754
506,469,7,8,1,1,1,1,4.8,1,10,0,0.8,409651
223,204,4,5,0,1,1,1,2.4,1,3,0,4.3,201480
318,284,5,2,1,1,1,1,4.6,1,15,0,5.9,273646
150,128,2,2,0,1,0,0,3.6,0,15,0,4.4,106296
303,290,5,2,0,1,1,1,4.4,1,1,0,3.4,257079
135,124,2,1,0,1,0,0,6.9,0,8,0,1.7,101159
367,346,6,7,1,1,0,1,5.4,1,22,0,4.1,289047
300,282,4,4,1,1,0,1,2.1,1,8,0,5.2,263074
203,201,4,4,1,1,1,1,1.3,1,5,0,3.8,193866
280,263,5,3,1,1,1,1,1.5,0,8,0,5.4,225167
111,97,1,2,1,0,0,0,4.9,0,16,0,1.8,81679
150,150,2,2,1,0,0,1,1.9,0,1,0,4.8,132919
180,160,3,2,0,1,0,0,0.4,1,9,1,4.4,180088
229,202,4,5,1,1,1,1,4.5,1,12,0,4.1,204085
203,190,3,3,1,1,0,0,2.1,0,17,0,0.7,150653
232,229,4,4,0,1,0,1,0.3,1,20,0,3.8,210373
240,207,4,3,1,1,1,0,2.8,1,7,0,6.6,202065
276,262,5,3,0,1,0,1,4.2,1,3,0,4.7,231896
499,458,7,4,1,1,1,1,3.4,1,15,0,6.9,400847
348,322,5,4,1,1,1,1,4.8,1,19,0,0.2,300611
142,123,1,1,0,1,0,0,0.5,0,15,0,2.4,116132
123,116,2,1,0,0,1,0,4.2,1,10,0,5.8,105773
269,255,4,4,1,1,1,0,4.9,0,18,0,0.2,196986
166,164,3,4,1,0,0,0,4.9,1,21,1,4.7,146384
180,162,3,1,0,1,1,0,1.9,0,1,0,6.1,153049
214,207,3,2,0,1,1,0,6.6,1,14,0,5.4,168994
175,156,3,4,1,1,1,0,6.4,1,4,0,6.4,148515
120,112,1,2,0,1,0,0,4.5,0,11,0,6.9,92840
284,249,4,3,1,1,0,1,1.8,1,7,0,6.6,251490
179,170,2,1,0,0,0,1,1.1,1,13,0,5.8,158801
223,200,3,1,1,1,1,0,1.5,1,16,1,0.9,218712
226,195,3,2,1,1,0,0,6.6,1,2,0,4.3,181586
588,517,7,5,1,1,1,1,1.3,1,14,0,0.6,469418
335,298,5,4,1,1,1,1,6.8,1,19,0,1.8,282573
247,223,5,2,0,1,1,1,3.9,0,5,0,2.7,199285
141,136,1,2,0,0,0,0,6.7,0,8,0,3.1,95871
237,223,3,1,0,1,0,1,2.9,0,6,0,5.6,190940
304,271,5,3,1,1,1,1,6.8,1,19,0,6.1,255715
256,226,4,2,1,1,1,1,5.4,1,7,0,3.7,227240
288,249,4,3,1,1,1,1,2.9,1,14,0,1.9,258264
296,291,5,4,1,0,1,0,3.2,1,9,0,0.3,238662
335,320,5,3,1,1,1,1,4.2,1,21,0,4.4,264239
229,224,3,4,1,0,0,1,3.9,0,12,0,1.8,177351
