land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school,wall_fence,house_age,water_front,distance_to_supermarket_km,crime_rate_index,room_size,property_value
122,111,1,1,1,0,0,0,5.2,0,11,0,6.4,5.02,3,61005
184,160,3,3,1,1,0,1,3.9,1,17,0,6.3,2.25,1,150865
178,153,2,1,0,1,0,0,3.7,1,21,0,6.5,1.67,2,129186
259,247,4,4,1,1,0,1,5.4,0,5,0,0.6,3.45,3,187421
146,131,1,2,0,0,0,0,3.1,0,16,0,4.9,0.40,3,99269
301,266,4,3,1,1,0,1,0.1,0,2,0,0.6,0.98,3,253302
262,251,4,2,1,1,0,1,3.8,1,2,0,3.3,1.86,3,217311
265,226,4,2,1,1,1,1,5.7,1,5,0,2.7,4.43,3,211405
293,258,4,3,1,1,1,0,3.7,0,3,0,5.5,2.61,2,211627
237,207,5,4,1,1,1,1,5.4,1,16,0,1.3,4.23,2,188706
315,309,5,2,1,1,1,1,3.4,1,14,0,2.5,4.85,2,257898
169,152,3,1,0,1,0,1,4.7,1,13,0,2.2,0.43,1,152107
207,201,3,2,1,1,0,1,2.1,1,16,0,2.8,5.70,3,160042
303,270,4,5,1,1,1,1,5.7,1,19,0,0.7,5.64,2,230600
149,136,1,2,0,1,0,0,1.6,0,17,0,5.2,2.93,2,102387
156,144,2,3,0,1,0,1,6.2,0,7,0,3.4,0.29,1,122437
217,215,4,2,1,1,1,1,2.2,0,18,0,0.4,3.77,3,162750
271,257,4,3,0,1,1,1,1.2,1,2,0,0.7,4.69,3,229333
556,472,8,5,1,1,1,1,0.8,1,5,0,1.6,0.07,2,487202
217,198,4,3,1,1,1,1,5.2,0,4,0,4.9,5.08,1,162343
138,121,2,2,1,1,0,1,5.7,1,8,0,2.9,0.21,2,131764
202,176,4,5,1,1,1,1,6.9,1,7,0,5.4,0.11,1,185731
236,202,3,1,1,1,1,0,4.9,0,21,0,5.7,0.40,3,174832
459,432,7,5,1,1,1,1,6.4,1,13,1,5.5,4.19,2,414339
139,133,2,1,0,1,0,0,3.9,0,21,0,1.6,3.36,2,87916
255,231,5,5,1,1,1,1,1.5,1,21,0,2.2,1.11,3,217314
306,303,5,3,1,0,1,1,2.4,1,12,0,4.7,3.56,2,254685
321,318,5,2,1,1,1,0,6.2,1,9,0,6.1,2.86,2,249379
127,125,1,1,0,0,0,0,6.8,0,18,0,1.2,4.74,2,70878
228,201,3,4,1,0,0,0,1.5,1,7,0,3.3,5.81,2,158796
228,219,3,1,1,0,0,1,0.7,0,18,0,6.9,1.26,3,171327
589,540,7,8,1,1,1,1,6.7,1,1,0,5.3,1.93,3,466090
278,256,5,3,1,1,1,1,2.2,1,14,0,2.6,1.33,3,245744
217,213,3,3,0,0,0,1,4.7,0,16,0,6.3,5.17,2,136267
317,271,5,3,1,1,1,1,4.6,0,8,0,2.7,1.62,2,256331
235,202,5,5,1,1,1,1,2.1,1,10,0,2.7,3.60,2,217545
230,205,4,2,1,1,1,1,1.1,1,5,0,0.6,3.51,3,200640
230,209,5,2,1,1,1,1,6.2,1,5,0,6.5,4.47,2,187211
236,231,5,4,1,1,1,1,0.7,1,20,0,0.7,2.28,3,210453
256,241,5,2,1,1,1,1,0.4,1,2,0,3.3,4.81,2,228680
129,119,1,2,0,0,0,0,0.5,0,8,0,1.5,5.17,1,91130
283,246,5,5,1,1,1,1,2.3,0,18,0,6.5,5.93,3,201186
284,261,5,2,1,1,1,0,4.4,1,16,0,5.6,4.44,2,206799
273,254,4,5,1,1,0,1,6.6,0,22,0,1.4,1.63,1,199661
234,204,4,3,0,1,0,0,0.9,1,14,0,5.2,3.11,1,176994
223,215,4,3,1,1,1,1,2.1,1,10,0,5.7,1.91,1,197182
236,213,3,3,0,0,0,1,3.1,1,3,0,1.6,1.17,3,193998
300,277,4,5,1,1,1,1,3.6,1,6,0,5.1,0.22,1,275385
120,108,2,1,0,1,0,1,2.6,0,15,0,4.7,1.05,1,104659
171,165,3,1,0,0,0,0,4.6,1,1,1,3.6,5.20,1,132813
220,202,3,2,0,0,1,0,4.5,0,19,0,3.9,5.18,3,124331
340,313,5,3,1,1,1,0,0.8,1,7,0,5.6,2.19,2,270665
260,252,4,4,1,1,1,0,1.6,1,12,0,5.5,3.69,3,194719
171,159,3,3,1,0,0,1,5.1,1,5,0,0.4,0.32,2,157885
276,270,4,5,1,1,1,1,3.7,1,11,0,0.4,0.10,2,251355
419,419,7,8,1,1,1,1,3.5,1,4,0,3.4,4.32,2,359759
141,123,1,1,0,1,1,0,4.8,0,5,0,1.3,4.75,3,97824
202,173,4,3,1,1,0,1,3.5,0,3,0,2.4,1.58,3,163604
160,139,3,1,0,0,1,0,1.8,1,22,0,6.1,4.74,2,115819
204,190,3,1,0,1,1,0,2.9,0,18,0,1.4,1.93,3,154226
191,168,4,2,1,1,1,1,0.4,0,12,0,6.6,3.22,3,163816
177,177,3,4,1,0,0,1,1.9,1,19,0,5.9,0.83,1,155553
265,263,4,5,1,1,0,1,3.4,1,13,0,4.1,2.18,3,211661
216,199,4,2,1,1,1,1,2.7,1,21,0,0.9,3.72,3,184707
150,145,1,1,0,0,0,0,3.8,0,5,0,6.9,0.21,3,102639
236,202,4,3,1,1,1,1,2.1,0,4,0,4.9,4.80,1,190095
298,285,4,2,0,1,1,0,5.7,1,6,0,4.7,4.77,3,209657
600,549,8,5,1,1,1,1,1.1,1,17,0,2.2,4.77,3,461944
195,179,3,3,0,1,0,0,1.6,1,3,0,6.7,2.91,2,159617
308,307,4,3,1,1,1,1,3.2,1,5,0,0.8,3.43,2,266912
341,334,5,2,1,1,1,1,2.6,1,17,0,4.1,3.36,3,259339
236,217,4,3,1,1,1,1,5.1,0,4,0,4.5,2.68,2,188580
171,153,3,1,0,1,0,1,4.3,0,16,0,5.2,4.89,3,112872
144,134,2,3,1,1,1,0,2.1,0,19,0,0.7,1.24,1,115755
222,222,3,2,0,0,0,0,1.8,0,8,0,4.6,0.71,0,156443
614,519,8,8,1,1,1,1,5.9,1,1,0,5.7,4.49,2,505628
226,199,3,3,1,0,0,1,2.2,1,9,0,3.9,4.15,1,176050
195,189,3,4,1,1,1,0,5.3,1,20,0,6.8,2.64,1,148716
277,272,4,2,1,1,0,1,6.8,0,22,0,3.7,2.85,1,187658
226,217,3,3,0,1,0,1,0.4,1,20,0,2.9,5.53,2,190954
227,206,3,4,1,1,0,0,0.8,1,11,1,5.7,4.56,2,201715
295,261,4,3,1,1,1,1,5.3,0,6,0,4.4,1.90,2,228924
557,522,7,4,1,1,1,1,0.9,1,7,0,1.7,4.60,3,436295
213,187,4,3,1,1,1,1,4.1,1,16,0,3.4,5.81,3,170024
166,143,3,1,1,0,0,1,0.3,1,13,0,2.6,1.12,1,155388
323,287,5,3,1,1,1,1,1.2,1,10,0,6.4,0.69,3,272332
138,123,1,1,1,0,0,0,0.8,0,3,0,0.7,4.12,3,105807
208,183,4,5,1,1,0,0,3.6,1,17,0,0.6,1.02,1,170442
252,240,4,2,1,1,0,1,5.4,1,17,1,5.2,5.32,2,216626
261,247,5,5,1,1,1,1,1.8,1,13,0,3.7,0.31,2,244312
201,178,3,3,1,1,1,0,2.3,0,22,1,2.6,0.72,0,174628
263,227,4,4,1,1,1,0,6.6,1,22,0,6.5,5.86,1,180876
235,235,5,5,1,1,1,1,2.2,1,16,0,1.4,3.38,3,194699
210,183,3,2,1,1,1,0,4.3,1,6,0,3.5,3.80,1,170996
273,260,4,3,1,1,1,1,3.7,0,13,0,5.4,3.90,2,198767
141,126,1,1,1,0,0,0,4.3,0,2,0,4.3,0.08,2,101111
104,102,1,1,0,0,0,1,4.4,0,7,0,2.3,1.75,3,84215
268,268,4,4,1,1,1,0,0.4,1,19,0,6.4,4.50,2,214119
324,294,5,2,1,1,1,1,1.5,1,21,1,1.2,2.81,2,317564
357,317,5,5,1,1,1,1,2.9,1,2,0,1.4,0.42,3,308434
297,288,5,2,1,1,1,1,3.3,1,3,0,1.5,4.21,2,253776
113,111,1,2,0,0,0,0,5.9,0,14,0,6.7,2.08,3,63983
307,275,5,4,1,1,1,0,0.9,1,4,0,6.5,2.65,3,248519
218,209,3,4,1,1,1,0,0.5,0,15,0,3.6,0.28,0,170894
180,167,2,2,0,1,0,1,6.7,0,21,0,1.5,0.27,1,141977
170,146,3,1,0,1,1,0,0.8,1,17,0,3.9,5.09,2,147953
298,293,5,5,1,1,1,1,0.1,1,9,0,6.4,3.34,2,256725
350,310,5,3,1,1,1,1,5.1,1,4,0,1.6,4.94,3,279998
285,271,5,5,0,1,1,1,2.5,1,22,0,3.5,4.24,3,216403
210,209,3,2,1,0,0,1,0.8,0,3,0,2.9,4.52,1,161878
135,115,2,2,0,1,0,0,0.5,0,18,0,0.3,4.44,1,93673
335,295,5,2,1,1,1,1,5.7,1,3,0,0.5,4.36,2,290408
544,520,7,8,1,1,1,1,0.4,1,14,0,6.2,1.80,3,445859
227,217,3,1,1,0,0,0,1.2,0,4,0,4.1,3.76,0,148368
232,227,4,2,1,0,1,1,5.7,1,17,0,4.1,0.45,2,193229
256,222,4,3,1,1,1,1,4.5,1,3,0,4.4,3.55,1,222795
366,332,6,5,1,1,1,1,5.8,1,8,0,4.5,1.31,3,310874
307,281,5,3,1,1,1,1,1.8,1,18,0,4.8,2.48,3,254003
394,338,6,4,1,1,1,1,5.7,1,20,0,0.6,0.04,2,337893
240,225,5,5,1,1,1,1,4.9,1,10,0,3.3,0.21,2,222895
435,433,6,4,1,1,1,1,5.8,1,17,0,1.9,1.02,2,350469
725,720,8,9,1,1,1,1,2.9,1,6,0,3.4,2.70,2,600911
316,284,5,2,1,1,1,1,3.2,1,21,0,3.3,5.29,3,235364
298,272,5,3,1,1,1,1,3.5,1,16,0,4.3,1.54,3,238390
188,161,3,1,0,0,0,0,4.5,1,21,0,5.5,2.55,3,122039
266,243,5,5,1,1,1,0,3.1,1,9,0,6.3,3.71,2,208523
170,148,3,4,1,1,0,0,6.5,0,1,0,4.7,4.72,1,107954
207,182,4,5,0,1,1,1,2.3,1,22,0,1.7,0.10,2,200328
134,118,1,1,1,0,0,0,3.9,0,22,0,4.8,4.66,3,66501
157,143,3,1,1,1,1,0,2.4,1,13,0,3.9,0.71,1,138940
210,209,3,4,1,0,1,0,6.7,1,18,0,2.1,0.36,3,162267
215,214,3,1,1,0,1,0,5.5,1,18,0,5.9,1.40,1,152985
421,369,6,6,1,1,1,1,5.1,1,11,0,0.3,0.93,2,364020
194,178,4,4,1,1,1,1,4.4,1,18,0,0.6,5.67,2,163060
224,211,3,2,1,0,0,0,0.4,0,7,0,6.3,5.95,2,150819
481,430,7,8,1,1,1,1,4.1,1,19,0,3.3,3.39,2,379563
154,139,2,2,0,1,0,1,1.1,0,17,0,1.1,5.10,2,117419
276,267,4,3,1,1,1,1,5.2,1,22,0,1.1,4.06,2,220950
276,253,4,3,1,1,1,0,6.7,0,11,0,4.4,2.27,1,196588
292,281,4,3,1,1,1,1,0.6,1,22,0,2.6,0.09,1,249436
214,209,4,4,1,0,0,1,2.8,1,10,0,4.4,5.23,2,176544
596,546,7,7,1,1,1,1,0.6,1,10,0,6.1,1.87,2,504998
138,128,1,1,1,0,0,0,2.8,0,12,0,6.2,0.91,3,94838
566,531,7,6,1,1,1,1,3.9,1,13,0,0.7,2.75,3,451547
100,95,1,1,1,0,0,0,0.3,0,11,0,5.4,0.55,1,83996
195,190,4,5,0,0,0,1,2.9,0,12,0,1.3,1.38,3,152240
210,196,4,2,1,1,1,1,2.5,1,1,0,6.4,5.27,3,169495
324,299,5,4,1,1,1,1,4.3,1,16,0,0.2,5.09,2,263755
248,248,4,3,1,0,1,1,2.4,0,14,0,3.8,5.82,3,169834
191,171,4,4,1,1,1,1,0.3,1,2,0,6.9,1.36,3,191526
217,193,4,2,1,1,1,1,6.2,1,8,0,1.8,5.62,1,178761
357,323,5,5,1,1,1,1,0.6,1,7,1,3.6,0.35,3,350032
219,201,3,3,1,1,0,1,5.3,0,9,0,0.8,5.21,0,155852
361,343,6,5,1,1,1,1,1.1,1,2,0,3.7,4.14,2,309079
262,234,4,4,1,1,1,1,3.3,0,12,0,1.6,4.66,1,198710
270,252,5,3,1,1,1,1,0.6,1,7,0,3.2,0.08,2,262941
600,557,7,8,1,1,1,1,4.4,1,5,0,3.2,0.51,3,493368
431,381,6,4,1,1,1,1,6.1,1,9,0,3.4,5.79,2,346409
303,261,4,4,1,1,1,1,4.6,1,19,0,5.8,1.75,3,251295
284,246,4,2,1,1,1,1,3.9,1,19,0,6.4,1.66,3,234010
175,151,3,2,1,1,0,0,3.5,0,5,0,3.7,1.73,0,125080
182,164,2,2,0,1,0,0,1.9,0,11,0,6.5,4.26,2,117982
155,155,3,1,1,0,0,1,0.4,1,9,0,0.5,2.98,2,155906
519,506,7,7,1,1,1,1,5.9,1,4,0,2.3,0.40,3,429117
262,233,4,2,1,1,1,1,0.9,1,17,0,6.5,3.64,1,224140
280,272,4,3,1,1,0,1,2.9,1,20,0,4.8,5.85,2,228012
238,238,5,4,1,1,1,1,6.8,1,20,0,0.3,4.59,2,189143
228,227,4,5,1,1,1,1,6.7,1,17,0,2.8,2.15,3,183264
213,204,4,4,0,1,1,1,1.7,0,1,0,6.3,2.19,2,175621
155,153,2,3,0,0,0,0,0.5,0,4,0,4.4,2.91,1,110488
141,123,2,2,0,0,1,0,3.2,0,7,0,0.4,3.86,2,104524
194,165,3,4,0,1,0,1,2.6,1,17,0,0.6,1.99,3,168839
174,156,3,4,1,1,0,0,2.9,1,14,0,5.9,3.15,1,133561
230,219,4,5,1,1,0,1,3.3,1,4,0,5.6,5.77,3,181601
123,118,1,1,0,0,0,0,2.8,0,4,0,6.1,4.58,1,70555
161,146,3,2,0,1,0,0,2.4,1,13,0,0.4,2.53,1,127806
280,251,4,4,1,1,1,0,6.5,1,2,0,3.2,1.97,2,230944
328,312,5,3,1,1,1,1,0.7,1,6,0,1.6,5.83,2,286363
183,169,2,1,0,1,0,0,5.5,0,1,0,3.8,4.06,2,121134
331,329,6,5,1,1,1,1,4.7,1,19,0,1.8,1.01,2,279025
125,125,1,2,0,0,0,0,6.3,0,2,0,4.1,1.27,3,78310
243,210,4,3,1,1,1,1,2.6,0,6,0,4.3,4.83,1,178970
305,300,4,3,0,1,1,1,3.9,0,8,0,3.6,5.55,1,208632
260,260,5,2,1,1,1,1,4.1,1,15,0,6.6,5.55,2,193754
339,338,5,4,1,1,1,1,2.2,1,8,0,4.7,0.43,2,294767
319,300,5,3,1,1,1,1,5.1,1,4,0,6.9,4.55,3,257297
162,143,3,1,1,0,1,0,4.5,0,1,0,5.6,0.86,3,126006
153,135,3,3,1,1,0,0,6.5,1,18,0,4.8,1.93,2,115932
462,451,6,7,1,1,1,1,0.5,1,8,0,5.8,2.79,3,378390
288,268,4,4,1,1,1,1,0.1,1,4,0,2.5,2.92,2,266133
296,265,4,5,0,1,1,1,1.4,0,9,0,6.8,1.79,1,227185
215,191,3,1,0,0,1,0,3.5,0,20,0,3.8,3.05,3,143477
271,238,4,3,1,1,1,1,3.8,1,20,0,6.1,2.65,1,226495
148,132,1,2,0,0,0,0,4.3,0,13,0,0.2,4.83,1,82225
360,318,5,5,1,1,1,1,0.2,1,1,0,1.8,5.35,2,325864
267,244,5,5,0,1,1,1,3.4,1,21,0,4.5,4.05,3,210471
208,193,3,1,0,0,1,0,6.1,1,4,0,3.6,4.32,0,133612
263,243,5,3,1,1,1,1,2.9,0,11,0,0.9,4.58,3,196636
187,169,2,1,0,0,0,1,2.8,0,5,0,1.6,5.72,2,119541
330,312,5,2,1,1,1,1,1.5,1,3,0,4.7,1.70,3,282510
310,271,5,2,1,1,1,0,2.6,1,5,0,2.6,0.53,3,252888
322,306,5,5,1,1,1,1,5.5,1,4,0,3.3,5.59,2,262696
297,277,5,2,1,1,1,1,3.4,1,15,0,6.4,3.47,3,241813
198,172,4,2,0,1,1,0,1.9,1,4,0,3.1,1.01,3,177584
234,205,5,3,1,1,1,1,0.4,1,6,0,3.1,5.91,3,209917
301,298,5,2,1,0,1,1,1.2,1,8,0,3.9,3.08,2,260909
117,102,1,1,0,0,1,0,0.6,0,9,0,4.1,1.94,3,97087
194,182,4,3,0,1,1,1,3.9,1,2,0,5.9,1.72,1,176801
287,259,4,5,1,1,1,0,2.9,1,8,0,5.7,5.97,2,219636
409,403,6,7,1,1,1,1,4.3,1,20,0,5.7,5.21,2,302855
107,103,1,1,0,0,0,0,1.1,0,6,0,1.4,0.23,1,87009
442,417,6,4,1,1,1,1,6.6,1,6,1,3.5,3.61,2,415335
204,200,3,1,1,0,0,0,3.4,1,13,0,6.2,1.09,0,148077
183,160,3,1,0,1,0,0,3.9,0,11,0,3.1,2.42,2,121004
158,146,3,2,1,1,0,0,0.1,1,10,0,5.8,0.58,3,144329
279,251,5,2,1,1,1,1,6.3,0,14,0,0.9,5.18,3,198409
236,227,3,1,1,0,1,0,3.8,0,11,0,6.7,2.27,1,161413
287,280,5,4,1,1,1,1,4.2,1,11,0,3.3,1.17,2,258554
157,147,2,2,0,1,0,0,4.6,0,11,0,2.5,4.35,2,99047
233,204,3,4,1,1,0,1,6.8,1,12,0,0.3,4.69,0,184289
195,176,3,2,0,0,0,0,0.5,1,1,0,6.7,4.96,0,127019
179,161,3,4,0,1,0,1,4.2,0,10,0,3.4,1.91,3,138309
141,120,2,2,0,1,0,0,3.2,0,4,0,1.1,4.89,2,86112
225,216,4,3,0,1,1,1,5.7,1,17,0,6.6,4.82,3,159535
464,425,6,4,1,1,1,1,1.9,1,6,0,2.5,0.02,2,411918
271,253,5,3,1,1,1,1,0.9,1,11,0,6.5,2.59,2,242661
441,381,6,7,1,1,1,1,5.2,1,20,0,4.8,0.70,2,364838
237,221,4,4,1,1,1,0,2.7,1,16,0,0.8,2.74,2,189172
197,172,4,2,1,1,1,1,1.9,1,22,0,5.5,0.73,1,188114
122,106,2,1,1,1,0,1,2.2,0,20,0,3.5,2.01,2,105860
127,115,1,1,1,1,0,1,5.6,0,21,0,6.4,1.47,1,97168
351,317,5,4,1,1,1,1,2.6,1,7,0,4.5,2.13,2,308320
362,353,6,5,1,1,1,1,5.3,1,18,0,4.2,4.66,2,277345
252,248,4,2,1,1,1,1,1.7,1,16,0,0.3,0.20,1,230307
200,193,4,3,1,1,1,1,4.7,1,22,0,4.5,3.18,2,167135
283,281,5,5,1,0,1,1,1.5,1,16,0,4.4,2.34,3,236414
239,215,5,2,1,1,1,1,2.7,1,10,0,1.3,0.51,3,218695
143,137,2,1,1,1,1,0,0.5,0,8,0,3.5,1.56,1,121905
568,545,8,8,1,1,1,1,4.3,1,19,0,1.3,5.17,3,417856
293,255,4,3,1,1,1,0,1.4,1,3,0,5.8,4.04,3,225575
269,262,5,2,1,1,0,1,2.9,1,11,0,2.7,3.82,2,227495
229,203,3,2,1,1,0,0,1.4,0,5,0,4.7,0.42,3,166727
205,182,3,4,1,1,1,0,2.2,1,21,0,5.7,0.21,2,181069
255,243,4,4,1,1,1,1,5.1,1,17,0,6.6,0.07,3,215751
304,270,4,5,1,1,1,1,3.9,1,21,0,3.4,4.83,2,244839
182,160,2,2,0,0,1,0,5.5,0,14,0,1.4,1.53,1,130237
307,286,4,5,1,1,1,1,3.6,1,4,0,6.7,1.18,3,255094
125,107,2,2,0,1,0,1,3.1,0,19,0,6.8,4.88,2,88005
182,177,2,1,0,0,0,0,6.2,1,20,0,0.3,4.32,1,116425
566,488,7,7,1,1,1,1,3.6,1,9,0,6.9,4.08,3,431578
256,233,4,2,1,1,0,1,1.6,1,21,0,3.3,0.25,1,218494
343,300,5,3,1,1,1,1,4.9,1,2,0,0.9,5.65,2,288076
218,202,3,3,1,0,0,0,2.3,0,1,0,5.6,4.90,1,140124
164,163,3,3,0,0,0,1,6.6,1,16,0,3.9,2.96,3,123944
167,159,3,2,1,1,1,0,4.4,0,1,0,1.1,5.15,0,117403
326,299,5,4,1,1,1,1,1.6,1,13,0,1.7,4.77,3,257581
328,323,5,5,0,1,1,1,0.7,1,6,0,0.3,0.41,3,286441
320,282,6,6,1,1,1,1,0.2,1,1,0,1.9,1.81,2,304855
240,210,5,3,1,1,1,1,1.5,1,2,0,0.3,5.10,2,226802
203,200,3,4,1,0,1,0,0.7,1,9,0,4.9,4.12,2,162074
331,299,5,3,1,1,1,1,0.9,1,7,0,2.9,1.01,2,311313
130,112,1,2,1,0,0,0,2.4,0,15,0,2.1,1.39,3,85673
528,484,7,8,1,1,1,1,2.1,1,18,0,5.5,4.37,3,404984
254,249,5,5,1,1,1,1,1.7,1,2,0,6.4,2.84,2,230150
278,262,4,3,0,1,1,0,4.3,1,11,0,2.6,2.51,2,221619
195,194,4,2,1,0,1,1,1.9,0,14,0,4.9,5.11,3,131331
107,97,1,1,1,0,0,0,1.1,0,1,0,6.8,2.74,3,70753
197,176,4,4,1,1,1,1,4.5,1,17,0,0.1,1.42,3,188162
280,255,4,3,1,1,1,1,0.2,0,10,0,5.6,3.24,1,227408
124,123,1,2,1,0,0,0,6.8,0,19,0,2.3,1.23,1,73492
281,271,4,5,1,1,1,1,6.2,1,20,0,5.1,4.16,3,221321
239,234,3,2,1,0,1,0,5.4,0,1,0,0.4,1.41,0,173067
253,248,4,3,1,1,1,1,1.5,1,21,0,5.1,2.91,2,210825
102,99,1,1,1,0,0,0,3.3,0,11,0,6.1,1.40,3,68266
323,283,5,4,1,1,1,1,5.5,1,7,0,3.9,4.04,2,265222
166,157,2,3,0,1,0,0,0.4,0,1,0,1.7,2.87,2,136777
301,298,6,7,1,1,1,1,2.6,1,9,0,2.8,1.69,2,278254
248,242,4,3,1,1,1,0,0.3,1,12,0,2.1,5.43,1,199657
186,186,3,1,1,0,0,1,2.5,1,5,0,6.5,5.31,2,138582
285,284,5,2,1,1,1,1,2.9,1,21,0,3.9,4.40,3,210318
335,305,5,5,1,1,1,1,5.3,0,14,0,2.5,0.59,2,259909
262,252,5,3,1,1,1,1,5.9,1,13,0,4.6,0.68,3,222899
120,104,1,1,0,0,0,0,1.8,0,1,0,6.3,1.78,3,79769
572,523,7,5,1,1,1,1,0.7,1,5,0,6.7,3.38,3,459856
100,92,1,2,0,0,0,0,5.1,0,4,0,2.9,3.98,1,53295
135,116,1,1,0,0,0,0,1.9,0,9,0,1.7,5.29,3,74426
231,208,4,3,1,1,0,1,1.3,1,9,0,0.3,0.85,2,217826
220,216,4,2,1,1,1,1,4.2,1,6,0,6.2,3.09,1,184168
291,262,4,3,1,1,1,1,1.3,1,5,0,1.4,2.05,1,269946
281,263,5,4,1,1,1,1,3.1,1,18,0,6.9,3.09,3,227872
203,176,4,4,1,1,1,0,2.5,1,10,0,4.5,0.19,1,178786
436,405,7,8,1,1,1,1,2.5,1,19,1,5.9,1.68,3,396899
216,213,3,3,1,0,0,1,2.9,1,15,0,2.9,2.72,0,176814
234,230,4,5,1,1,1,1,6.6,1,13,0,0.9,3.50,3,190652
128,127,1,2,0,0,0,0,2.3,0,3,0,5.6,2.86,2,83347
114,109,1,2,1,0,0,0,1.1,1,10,0,2.1,0.22,2,100557
320,318,5,5,1,0,1,0,5.6,1,11,0,6.4,5.95,2,231120
221,188,3,3,1,0,0,0,3.5,1,4,0,3.6,5.93,1,153235
297,278,4,4,1,1,1,0,2.6,1,16,0,0.6,0.28,3,246672
211,196,4,5,1,1,1,1,6.1,0,19,0,4.6,4.72,1,153837
105,95,1,2,1,1,0,0,5.6,0,16,0,0.2,3.52,3,66279
126,122,2,2,0,0,0,0,2.5,0,1,0,2.3,3.13,1,87588
201,173,4,5,1,1,1,0,4.6,1,9,1,6.7,1.42,1,193927
274,256,4,3,1,1,0,1,3.2,1,10,0,2.7,1.72,3,232699
220,206,4,4,0,1,1,1,1.9,1,5,0,3.8,2.01,3,199359
192,182,4,3,1,1,1,1,1.2,1,18,0,2.6,4.89,3,165613
214,193,4,3,1,1,1,0,0.2,1,16,0,2.9,4.56,3,168123
298,277,4,5,1,1,1,1,6.6,1,8,0,6.8,4.83,1,236278
302,287,5,3,1,1,1,1,4.6,1,13,0,1.7,1.88,3,253821
161,141,2,1,0,0,0,0,1.3,0,4,0,6.5,3.46,2,105808
174,160,3,3,1,1,1,0,0.2,1,19,0,4.9,1.89,0,155713
265,227,4,2,1,1,1,1,6.2,0,2,0,5.8,4.77,3,194080
236,229,4,5,1,1,1,1,2.5,1,4,0,4.5,3.49,1,196964
180,176,3,4,1,0,0,0,3.4,1,10,0,3.9,1.02,1,146738
249,234,4,2,1,1,1,1,2.1,0,14,0,0.7,4.15,3,194242
324,289,6,5,1,1,1,1,0.5,1,8,0,1.9,1.63,3,290058
119,118,1,2,0,0,1,0,0.3,1,15,0,4.2,4.43,3,88889
255,247,4,3,1,1,0,1,3.6,0,1,0,5.7,3.81,3,185321
305,291,4,3,1,1,1,0,2.3,1,6,0,4.2,0.76,1,243836
310,281,4,5,1,1,1,1,0.4,1,9,0,2.6,5.40,3,261909
184,182,3,4,1,0,1,0,2.9,0,8,0,2.4,4.24,0,121576
247,246,5,5,1,0,1,1,0.8,0,1,0,0.2,2.75,3,212976
157,146,3,1,1,1,0,0,1.8,1,3,0,6.3,1.50,2,135090
133,129,1,1,1,0,0,0,6.2,0,2,0,2.8,1.53,3,86156
209,197,3,3,1,1,0,1,3.1,1,3,0,2.7,4.75,2,177043
155,144,3,3,1,0,0,1,5.1,1,7,1,2.5,2.78,3,144837
490,418,7,6,0,1,1,1,6.9,1,18,0,0.1,2.51,3,374171
185,165,2,1,1,1,0,1,4.5,0,19,0,1.9,4.60,1,132039
310,269,4,5,1,1,1,0,5.7,1,17,0,6.4,0.76,1,240625
305,292,5,5,1,1,1,1,3.6,1,11,0,1.6,3.87,2,254621
150,131,3,4,0,1,1,0,0.6,1,6,0,6.3,1.40,1,145113
229,200,4,5,1,1,1,1,5.5,0,16,0,2.1,1.10,3,185230
248,224,4,2,1,1,0,1,4.6,1,18,0,5.4,4.33,1,187695
104,102,1,1,1,0,0,0,1.6,0,3,0,0.2,1.41,3,78341
262,246,5,4,1,1,1,1,2.7,1,15,0,0.4,4.87,2,222284
298,280,4,4,1,1,1,1,0.3,1,22,0,3.9,3.73,3,240792
235,230,3,1,1,0,1,0,5.5,0,21,0,6.4,0.64,0,150393
306,270,4,4,0,1,0,0,3.5,1,9,0,2.4,3.70,1,219790
340,291,5,5,1,1,1,0,0.3,1,5,1,6.1,1.16,2,340865
220,206,4,3,1,1,1,0,4.3,0,11,0,0.8,4.99,1,144037
175,150,3,2,0,1,1,0,1.4,0,12,0,2.4,4.07,0,127184
182,164,3,1,0,0,0,1,6.5,1,5,0,1.8,4.54,1,133826
248,214,5,5,1,1,1,1,0.3,1,16,0,0.8,4.65,2,233531
261,236,5,3,0,1,1,1,3.4,1,12,0,4.2,1.86,3,225377
198,194,4,5,0,1,0,1,2.5,1,22,0,4.1,4.41,1,143747
324,309,5,4,1,1,1,1,4.5,1,4,0,1.6,1.64,2,279694
230,210,3,1,0,0,0,1,2.2,0,11,0,6.9,1.12,3,164164
462,421,6,6,1,1,1,1,1.6,1,3,0,5.3,0.94,2,396225
201,196,4,5,1,1,1,1,2.4,0,18,0,2.7,0.69,2,171844
205,179,4,5,1,1,1,1,5.5,0,15,0,1.1,4.24,2,157308
195,194,3,3,0,0,0,1,1.8,0,15,0,4.2,3.14,3,143939
309,295,4,5,1,1,1,1,3.8,1,16,0,5.5,3.84,1,248555
190,186,4,4,1,0,1,1,0.2,1,4,0,1.1,5.31,2,173162
284,284,4,2,1,1,1,0,0.7,1,3,0,4.9,4.37,2,234014
287,274,4,3,1,1,1,1,6.1,0,10,0,4.6,3.11,1,211898
275,240,4,3,0,1,1,0,5.8,1,11,0,4.6,1.49,2,213438
